"age_group","outcome","week_no","cases"
23,"gp",152,198.607962146419
23,"gp",153,162.507846769901
23,"gp",154,134.348115236827
23,"gp",155,112.194322065657
23,"gp",156,94.6276668951642
24,"gp",105,105.355373732773
24,"gp",106,83.3315794589217
24,"gp",107,68.2054611560831
24,"gp",108,57.3696081773786
24,"gp",109,49.6037691784221
24,"gp",110,44.1110500655719
24,"gp",111,40.3678660479029
24,"gp",112,38.0417400158541
24,"gp",113,36.9422985002458
24,"gp",114,36.9952340275889
24,"gp",115,38.2343197207027
24,"gp",116,40.8104001431586
24,"gp",117,45.0199913449262
24,"gp",118,51.3607065427448
24,"gp",119,60.6274980504776
24,"gp",120,74.074702320249
24,"gp",121,93.687425654512
24,"gp",122,122.637351973532
24,"gp",123,166.05089837543
24,"gp",124,232.302289353435
24,"gp",125,335.166054539267
24,"gp",126,497.293778291478
24,"gp",127,755.46313847892
24,"gp",128,1167.36831757829
24,"gp",129,1817.10481615148
24,"gp",130,2809.95503824874
24,"gp",131,4237.214388902
24,"gp",132,6092.6780563575
24,"gp",133,8166.60012894562
24,"gp",134,10025.8749747059
24,"gp",135,11182.1411470108
24,"gp",136,11357.7443313942
24,"gp",137,10615.790003455
24,"gp",138,9264.83830762178
24,"gp",139,7667.533003709
24,"gp",140,6104.04480808528
24,"gp",141,4732.09881855874
24,"gp",142,3608.48351786826
24,"gp",143,2728.24895915486
24,"gp",144,2057.76249152226
24,"gp",145,1555.46060383398
24,"gp",146,1182.30829133783
24,"gp",147,905.785110916418
24,"gp",148,700.499654955107
24,"gp",149,547.362960285417
24,"gp",150,432.339172749091
24,"gp",151,345.233404765282
24,"gp",152,278.681330565308
24,"gp",153,227.367580415579
24,"gp",154,187.445869802351
24,"gp",155,156.119148425277
24,"gp",156,131.339820107232
25,"gp",105,55.9653477291601
25,"gp",106,44.2727643802038
25,"gp",107,36.2416974347216
25,"gp",108,30.4880377734023
25,"gp",109,26.3643515112576
25,"gp",110,23.4478160261321
25,"gp",111,21.4606199577045
25,"gp",112,20.2263775801157
25,"gp",113,19.6441547387656
25,"gp",114,19.674680168335
25,"gp",115,20.3361414872698
25,"gp",116,21.7090035742028
25,"gp",117,23.9512579025955
25,"gp",118,27.3279492284131
25,"gp",119,32.2624310172863
25,"gp",120,39.4226539417309
25,"gp",121,49.8656657602649
25,"gp",122,65.2802894047722
25,"gp",123,88.3960678113949
25,"gp",124,123.671600988937
25,"gp",125,178.440260363825
25,"gp",126,264.760541851616
25,"gp",127,402.209213553979
25,"gp",128,621.493770366406
25,"gp",129,967.367947111122
25,"gp",130,1495.84901045524
25,"gp",131,2255.48274464674
25,"gp",132,3242.87048716212
25,"gp",133,4346.21115945919
25,"gp",134,5334.80781229535
25,"gp",135,5948.72230239773
25,"gp",136,6040.48146861115
25,"gp",137,5644.16639797861
25,"gp",138,4924.37855808675
25,"gp",139,4074.21292681442
25,"gp",140,3242.62949652103
25,"gp",141,2513.32359287012
25,"gp",142,1916.29019524723
25,"gp",143,1448.73833942193
25,"gp",144,1092.6871646126
25,"gp",145,825.990903634299
25,"gp",146,627.882388195587
25,"gp",147,481.076425473547
25,"gp",148,372.085606674992
25,"gp",149,290.774679059564
25,"gp",150,229.693458392247
25,"gp",151,183.431432727785
25,"gp",152,148.080570235486
25,"gp",153,120.820147426085
25,"gp",154,99.6089167789307
25,"gp",155,82.962308489907
25,"gp",156,69.7933862353383
1,"death",105,0.0194584110737435
1,"death",106,0.0158088898437522
1,"death",107,0.013308909287239
1,"death",108,0.0114919371999952
1,"death",109,0.01018222776571
1,"death",110,0.0092646569947118
1,"death",111,0.0086636230345987
1,"death",112,0.00833308783667436
1,"death",113,0.00825101640388873
1,"death",114,0.0084171818796699
1,"death",115,0.00885409117723017
1,"death",116,0.00961141253976183
1,"death",117,0.0107750390155997
1,"death",118,0.0124830164105082
1,"death",119,0.0149523151954944
1,"death",120,0.0185233427774138
1,"death",121,0.0237340044099702
1,"death",122,0.0314432970022661
1,"death",123,0.0430374967732327
1,"death",124,0.0607710007282465
1,"death",125,0.0883150547507982
1,"death",126,0.13158887012097
1,"death",127,0.199851816391745
1,"death",128,0.306634603613608
1,"death",129,0.468985520148535
1,"death",130,0.701516549537931
1,"death",131,1.00092185457992
1,"death",132,1.3244357850531
1,"death",133,1.58636383507824
1,"death",134,1.70034476529875
1,"death",135,1.64063179924989
1,"death",136,1.4534216914763
1,"death",137,1.21188391137634
1,"death",138,0.972706117826532
1,"death",139,0.76435688034233
1,"death",140,0.594776096893675
1,"death",141,0.461636319869466
1,"death",142,0.358997920278905
1,"death",143,0.280507919391131
1,"death",144,0.220606620159474
1,"death",145,0.174816398210203
1,"death",146,0.139673828247452
1,"death",147,0.112554971953302
1,"death",148,0.0914926555868848
1,"death",149,0.0750189229484191
1,"death",150,0.0620394972019164
1,"death",151,0.0517375774008307
1,"death",152,0.043501647411554
1,"death",153,0.036871930595813
1,"death",154,0.0315009250527311
1,"death",155,0.0271244078643326
1,"death",156,0.0235401550376139
2,"death",105,0.00954175919853144
2,"death",106,0.00775835676799021
2,"death",107,0.00652527249522386
2,"death",108,0.0056278427792781
2,"death",109,0.00497890276047345
2,"death",110,0.00452185470193587
2,"death",111,0.00421945201340976
2,"death",112,0.00404877559278155
2,"death",113,0.00399848957308924
2,"death",114,0.00406772214578704
2,"death",115,0.00426642470809681
2,"death",116,0.00461737549331777
2,"death",117,0.00516034543758878
2,"death",118,0.00595944910017157
2,"death",119,0.00711550777554876
2,"death",120,0.0087865871492436
2,"death",121,0.0112221116325389
2,"death",122,0.0148196674797721
2,"death",123,0.0202194969791963
2,"death",124,0.0284601268641626
2,"death",125,0.0412276156555584
2,"death",126,0.0612299088280747
2,"death",127,0.0926803665817034
2,"death",128,0.141684078411976
2,"death",129,0.215806916772399
2,"death",130,0.321201125365463
2,"death",131,0.455370697244108
2,"death",132,0.597465657339529
2,"death",133,0.707630181651865
2,"death",134,0.747800665290696
2,"death",135,0.709913218027688
2,"death",136,0.618817225732011
2,"death",137,0.509178328903883
2,"death",138,0.405430389634027
2,"death",139,0.318046339207876
2,"death",140,0.24853251848414
2,"death",141,0.19462792784391
2,"death",142,0.153199609677953
2,"death",143,0.121381420010096
2,"death",144,0.0968646682987413
2,"death",145,0.0778781964942912
2,"death",146,0.0630876961207837
2,"death",147,0.0514931769709398
2,"death",148,0.0423449684685091
2,"death",149,0.0350795875765969
2,"death",150,0.0292719693085126
2,"death",151,0.0246001438373749
2,"death",152,0.0208191324613424
2,"death",153,0.017741623375456
2,"death",154,0.0152236348702932
2,"death",155,0.0131538570840689
2,"death",156,0.0114457147456418
3,"death",105,0.00994550107084035
3,"death",106,0.00812645537612646
3,"death",107,0.00685874294721287
3,"death",108,0.00593229107914095
3,"death",109,0.00526037260706657
3,"death",110,0.00478618937811374
3,"death",111,0.00447226425113783
3,"death",112,0.00429556821842251
3,"death",113,0.00424487329506421
3,"death",114,0.00431972560553545
3,"death",115,0.00453091708502705
3,"death",116,0.00490265044395155
3,"death",117,0.00547695300569721
3,"death",118,0.0063214185864299
3,"death",119,0.00754219391714259
3,"death",120,0.00930551713602948
3,"death",121,0.0118734466437158
3,"death",122,0.0156632698191443
3,"death",123,0.0213461697392733
3,"death",124,0.0300093812127746
3,"death",125,0.0434151068357951
3,"death",126,0.064387462464355
3,"death",127,0.0973070562266462
3,"death",128,0.148489791879512
3,"death",129,0.225684709137283
3,"death",130,0.334982444648945
3,"death",131,0.473167517930285
3,"death",132,0.617650956051476
3,"death",133,0.726280960991192
3,"death",134,0.75987840303987
3,"death",135,0.711953011592012
3,"death",136,0.610772040152214
3,"death",137,0.493870425358233
3,"death",138,0.38664561055724
3,"death",139,0.298981781402151
3,"death",140,0.231211301659644
3,"death",141,0.179994643358964
3,"death",142,0.141459461790095
3,"death",143,0.112327109086077
3,"death",144,0.0901078381646633
3,"death",145,0.0729872269994888
3,"death",146,0.0596584212333142
3,"death",147,0.049178444013362
3,"death",148,0.0408616103234199
3,"death",149,0.0342043833084312
3,"death",150,0.0288331790830378
3,"death",151,0.0244680664552708
3,"death",152,0.0208973078869359
3,"death",153,0.017959306451528
3,"death",154,0.0155296610401821
3,"death",155,0.0135117908591436
3,"death",156,0.0118300876215627
4,"death",105,0.00344500445186528
4,"death",106,0.00283272026317051
4,"death",107,0.00240429678494865
4,"death",108,0.00209016731930716
4,"death",109,0.00186200556222783
4,"death",110,0.00170120689713921
4,"death",111,0.00159551394641822
4,"death",112,0.00153748483923778
4,"death",113,0.0015236771265145
4,"death",114,0.00155436923740221
4,"death",115,0.00163379435728919
4,"death",116,0.00177096846650806
4,"death",117,0.00198132118672722
4,"death",118,0.00228952541531197
4,"death",119,0.00273422349376912
4,"death",120,0.00337585018999389
4,"death",121,0.00430959502598147
4,"death",122,0.00568693690379928
4,"death",123,0.00775137779715197
4,"death",124,0.0108971072094693
4,"death",125,0.0157625310926545
4,"death",126,0.0233697044161389
4,"death",127,0.0353016241006141
4,"death",128,0.0538351225332385
4,"death",129,0.0817500636645609
4,"death",130,0.121194713427155
4,"death",131,0.170901386429855
4,"death",132,0.222552799689381
4,"death",133,0.260791333231611
4,"death",134,0.27150261289942
4,"death",135,0.252614292169595
4,"death",136,0.214712506351793
4,"death",137,0.171626397251965
4,"death",138,0.132601180200485
4,"death",139,0.101121852170942
4,"death",140,0.0771572434946821
4,"death",141,0.0593523561689246
4,"death",142,0.0461931227262032
4,"death",143,0.0364184439716938
4,"death",144,0.0290843480659644
4,"death",145,0.0235138701094427
4,"death",146,0.0192283575688948
4,"death",147,0.0158894834926717
4,"death",148,0.0132565794909353
4,"death",149,0.0111568229665978
4,"death",150,0.00946477791947225
4,"death",151,0.00808838988175538
4,"death",152,0.00695935094639256
4,"death",153,0.00602641478400445
4,"death",154,0.0052507130200712
4,"death",155,0.00460244192831815
4,"death",156,0.00405849782550733
5,"death",105,0.00327502459163677
5,"death",106,0.0027085725438617
5,"death",107,0.00231193542276109
5,"death",108,0.00202093966608555
5,"death",109,0.00180988285046994
5,"death",110,0.00166194844870814
5,"death",111,0.00156614122734895
5,"death",112,0.00151593151001365
5,"death",113,0.00150855812623109
5,"death",114,0.00154483587273861
5,"death",115,0.00162945660249331
5,"death",116,0.00177187649845527
5,"death",117,0.00198800842470253
5,"death",118,0.00230312732357385
5,"death",119,0.00275670304552636
5,"death",120,0.0034103865437398
5,"death",121,0.00436123346892967
5,"death",122,0.00576366593163719
5,"death",123,0.00786590758023726
5,"death",124,0.0110697857222866
5,"death",125,0.0160260382651433
5,"death",126,0.0237762953734433
5,"death",127,0.0359333107468886
5,"death",128,0.0548150476391897
5,"death",129,0.0832468547435437
5,"death",130,0.123398368892321
5,"death",131,0.173936910901198
5,"death",132,0.226323655978017
5,"death",133,0.264851252281853
5,"death",134,0.275142704636773
5,"death",135,0.255186941244888
5,"death",136,0.215920601595226
5,"death",137,0.17155187935708
5,"death",138,0.131544146632577
5,"death",139,0.0994298590407738
5,"death",140,0.0751291683482199
5,"death",141,0.0572089560747656
5,"death",142,0.0440819553984743
5,"death",143,0.0344298867737246
5,"death",144,0.0272679173604023
5,"death",145,0.0218914107706231
5,"death",146,0.0178037641269104
5,"death",147,0.0146555541111606
5,"death",148,0.0121997214046981
5,"death",149,0.0102602109216186
5,"death",150,0.00871042064392468
5,"death",151,0.0074584370641352
5,"death",152,0.00643688000774297
5,"death",153,0.00559586752371566
5,"death",154,0.00489810125432803
5,"death",155,0.00431540417889139
5,"death",156,0.00382626269002988
6,"death",105,0.00307101674479897
6,"death",106,0.00254920699734508
6,"death",107,0.00218464498639325
6,"death",108,0.00191782697371825
6,"death",109,0.00172515939056119
6,"death",110,0.00159131330680822
6,"death",111,0.00150637893852881
6,"death",112,0.00146462783257705
6,"death",113,0.00146389889086003
6,"death",114,0.00150546757540924
6,"death",115,0.00159439548713534
6,"death",116,0.00174045943305549
6,"death",117,0.00195988547766651
6,"death",118,0.00227830407266062
6,"death",119,0.00273565241722759
6,"death",120,0.00339426885126525
6,"death",121,0.00435229512276498
6,"death",122,0.00576594167636988
6,"death",123,0.00788644291796014
6,"death",124,0.0111207443235481
6,"death",125,0.0161282735720494
6,"death",126,0.0239651938074946
6,"death",127,0.0362676748563082
6,"death",128,0.0553885659354184
6,"death",129,0.0841971450706063
6,"death",130,0.12489788412694
6,"death",131,0.176136820784677
6,"death",132,0.229233606776401
6,"death",133,0.268216067404728
6,"death",134,0.278464651696603
6,"death",135,0.257946495476756
6,"death",136,0.217813258357757
6,"death",137,0.172547382125013
6,"death",138,0.131790744569934
6,"death",139,0.0991333154665222
6,"death",140,0.0744787724229081
6,"death",141,0.0563514764706281
6,"death",142,0.0431215730213214
6,"death",143,0.0334369551212246
6,"death",144,0.0262883830118613
6,"death",145,0.020954306652894
6,"death",146,0.0169265536701429
6,"death",147,0.0138477940659287
6,"death",148,0.0114655575803368
6,"death",149,0.00960009690486289
6,"death",150,0.00812232107808647
6,"death",151,0.00693868371360231
6,"death",152,0.00598078862594672
6,"death",153,0.00519818611862971
6,"death",154,0.0045533369093293
6,"death",155,0.00401806050831717
6,"death",156,0.00357101007341586
7,"death",105,0.000558313312227029
7,"death",106,0.000463874775396152
7,"death",107,0.0003981330961508
7,"death",108,0.000350215282440052
7,"death",109,0.000315811488829005
7,"death",110,0.00029213896254062
7,"death",111,0.000277416937505664
7,"death",112,0.000270638800520022
7,"death",113,0.000271461525029397
7,"death",114,0.000280186495310757
7,"death",115,0.000297831818360298
7,"death",116,0.000326315824656436
7,"death",117,0.000368795964518753
7,"death",118,0.000430244400664314
7,"death",119,0.000518402079109534
7,"death",120,0.000645354410697838
7,"death",121,0.000830142180245928
7,"death",122,0.00110310349351115
7,"death",123,0.00151308896651996
7,"death",124,0.00213932634906089
7,"death",125,0.00311037003786378
7,"death",126,0.00463240852284416
7,"death",127,0.0070253598010817
7,"death",128,0.010750140778276
7,"death",129,0.01637041392689
7,"death",130,0.0243224998695011
7,"death",131,0.0343488640835202
7,"death",132,0.044756485698691
7,"death",133,0.0524155881488332
7,"death",134,0.0544488026615142
7,"death",135,0.0504413673718709
7,"death",136,0.0425724962770575
7,"death",137,0.0336865177004757
7,"death",138,0.0256827473010561
7,"death",139,0.0192709877595905
7,"death",140,0.0144340774354657
7,"death",141,0.0108819086369932
7,"death",142,0.00829337624996431
7,"death",143,0.00640198357138371
7,"death",144,0.00500887392890731
7,"death",145,0.0039719759830368
7,"death",146,0.00319131614893284
7,"death",147,0.00259665047233761
7,"death",148,0.0021383755427413
7,"death",149,0.00178118449201628
7,"death",150,0.00149971832710227
7,"death",151,0.00127559337052397
7,"death",152,0.00109536034855892
7,"death",153,0.000949092279708642
7,"death",154,0.000829398601551114
7,"death",155,0.000730730519521749
7,"death",156,0.000648887239471526
8,"death",105,0.000528702836635019
8,"death",106,0.000438669111392661
8,"death",107,0.000376189524848109
8,"death",108,0.000330819554256405
8,"death",109,0.000298392648450221
8,"death",110,0.000276227164890966
8,"death",111,0.000262616236253777
8,"death",112,0.000256604993369171
8,"death",113,0.000257882974944581
8,"death",114,0.000266766489399973
8,"death",115,0.000284271082419792
8,"death",116,0.000312293679976929
8,"death",117,0.000353948335871735
8,"death",118,0.000414136445466777
8,"death",119,0.000500492602674084
8,"death",120,0.00062494853099527
8,"death",121,0.000806328190472184
8,"death",122,0.00107467036351422
8,"death",123,0.00147842452537156
8,"death",124,0.00209630786333121
8,"death",125,0.00305628951792938
8,"death",126,0.00456404602528904
8,"death",127,0.00693946269797658
8,"death",128,0.0106448056639066
8,"death",129,0.0162480785411276
8,"death",130,0.0241948166779929
8,"death",131,0.0342412370378442
8,"death",132,0.044705198247919
8,"death",133,0.0524502247823772
8,"death",134,0.0545684931568685
8,"death",135,0.0506104420354264
8,"death",136,0.0427432722592065
8,"death",137,0.0338248419276244
8,"death",138,0.0257759205085764
8,"death",139,0.0193215723384165
8,"death",140,0.0144510374451549
8,"death",141,0.0108748579850728
8,"death",142,0.00827020605865439
8,"death",143,0.00636843927128376
8,"death",144,0.00496889965696583
8,"death",145,0.00392821614557312
8,"death",146,0.00314554548490054
8,"death",147,0.00255008318553346
8,"death",148,0.00209186842016043
8,"death",149,0.00173536318163042
8,"death",150,0.00145505286611701
8,"death",151,0.00123244211130088
8,"death",152,0.00105399514410376
8,"death",153,0.000909713155465294
8,"death",154,0.000792142993416593
8,"death",155,0.000695680093559088
8,"death",156,0.000616073969239682
9,"death",105,0.000506392878986781
9,"death",106,0.000419059341351507
9,"death",107,0.000358562739403324
9,"death",108,0.000314726715826702
9,"death",109,0.000283459959926498
9,"death",110,0.000262129770968052
9,"death",111,0.000249061101677649
9,"death",112,0.000243315557932451
9,"death",113,0.000244583900000789
9,"death",114,0.000253167098970058
9,"death",115,0.000270045823409065
9,"death",116,0.000297057333148852
9,"death",117,0.000337222737052058
9,"death",118,0.000395303944532781
9,"death",119,0.000478729110931876
9,"death",120,0.000599125384812859
9,"death",121,0.000774866703447663
9,"death",122,0.00103532547666726
9,"death",123,0.00142796484548622
9,"death",124,0.00203005198040733
9,"death",125,0.00296746465453433
9,"death",126,0.0044429881073601
9,"death",127,0.00677285675583457
9,"death",128,0.0104156253406734
9,"death",129,0.0159377843317589
9,"death",130,0.0237903912807789
9,"death",131,0.0337486320401133
9,"death",132,0.0441634625393191
9,"death",133,0.0519289842855057
9,"death",134,0.0541369818921319
9,"death",135,0.0503004343289177
9,"death",136,0.0425422587522582
9,"death",137,0.0336987075148324
9,"death",138,0.025692426069653
9,"death",139,0.0192595871554737
9,"death",140,0.0143994658088932
9,"death",141,0.0108287153385488
9,"death",142,0.00822747641409038
9,"death",143,0.00632831516218936
9,"death",144,0.00493098596970748
9,"death",145,0.00389223362789451
9,"death",146,0.00311124800298457
9,"death",147,0.00251724971434892
9,"death",148,0.00206031257009101
9,"death",149,0.00170494084193096
9,"death",150,0.00142566367037311
9,"death",151,0.00120402552812277
9,"death",152,0.00102652317293854
9,"death",153,0.000883181471064479
9,"death",154,0.000766561927417359
9,"death",155,0.000671066391512265
9,"death",156,0.000592443891631035
10,"death",105,0.000377523728866375
10,"death",106,0.000311588833648577
10,"death",107,0.000265928250946386
10,"death",108,0.000232854053903914
10,"death",109,0.000209253361897038
10,"death",110,0.000193119851402701
10,"death",111,0.000183173337830408
10,"death",112,0.00017869034063997
10,"death",113,0.000179420628146873
10,"death",114,0.00018557061913761
10,"death",115,0.000197853195775001
10,"death",116,0.000217617842492606
10,"death",117,0.000247093015601446
10,"death",118,0.000289799921757271
10,"death",119,0.00035124151207829
10,"death",120,0.000440045668875049
10,"death",121,0.00056986882091115
